system:index,analysts,anlys_id,anlys_time,area,chief_affl,db_area,geog_area,glac_id,glac_name,glac_stat,glob_unc_x,glob_unc_y,length,line_type,loc_unc_x,loc_unc_y,local_id,max_elev,mean_elev,min_elev,primeclass,proc_desc,rc_id,rec_status,release_dt,src_date,subm_id,submitters,wgms_id,width,.geo
00140000000000004724,"Fountain, Andrew G.",360063,2006-01-01T00:00:00,0.01,Portland State University,0.012202,Conterminous USA,G240787E37707N,CA,exists,10,10,0.0,glac_bound,5,5,None,363,0,360,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.21320771132835,37.707412204566815]}"
00140000000000004734,"Fountain, Andrew G.",360042,2006-01-01T00:00:00,0.01,Portland State University,0.016111,Conterminous USA,G240752E37703N,CA,exists,10,10,0.0,glac_bound,5,5,None,340,0,334,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.24818857635177,37.70247858887092]}"
00140000000000004736,"Fountain, Andrew G.",360099,2006-01-01T00:00:00,0.01,Portland State University,0.019033,Conterminous USA,G240812E37683N,CA,exists,10,10,0.0,glac_bound,5,5,None,335,0,328,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.187668694119,37.68331472760162]}"
00140000000000004738,"Fountain, Andrew G.",360054,2006-01-01T00:00:00,0.01,Portland State University,0.010432,Conterminous USA,G240780E37702N,CA,exists,10,10,0.0,glac_bound,5,5,None,341,0,335,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.21966704831425,37.7018198040624]}"
0014000000000000473f,"Fountain, Andrew G.",360052,2006-01-01T00:00:00,0.01,Portland State University,0.017597,Conterminous USA,G240779E37710N,CA,exists,10,10,0.0,glac_bound,5,5,None,353,0,347,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.22165858909888,37.7097436511484]}"
00140000000000004761,"Fountain, Andrew G.",360039,2006-01-01T00:00:00,0.01,Portland State University,0.013637,Conterminous USA,G240750E37704N,CA,exists,10,10,0.0,glac_bound,5,5,None,339,0,332,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.2498348993647,37.70382092885462]}"
00140000000000004770,"Fountain, Andrew G.",360095,2006-01-01T00:00:00,0.01,Portland State University,0.018666,Conterminous USA,G240811E37673N,CA,exists,10,10,0.0,glac_bound,5,5,None,336,0,329,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.18865527368375,37.67303187259687]}"
0014000000000000477b,"Fountain, Andrew G.",360058,2006-01-01T00:00:00,0.01,Portland State University,0.014925,Conterminous USA,G240783E37710N,CA,exists,10,10,0.0,glac_bound,5,5,None,370,0,367,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.21760142133505,37.71068748981632]}"
001400000000000047e2,"Fountain, Andrew G.",360100,2006-01-01T00:00:00,0.01,Portland State University,0.010318,Conterminous USA,G240813E37688N,CA,exists,10,10,0.0,glac_bound,5,5,None,314,0,308,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.18747096157927,37.68756072190892]}"
001400000000000047fb,"Fountain, Andrew G.",360101,2006-01-01T00:00:00,0.01,Portland State University,0.010188,Conterminous USA,G240814E37673N,CA,exists,10,10,0.0,glac_bound,5,5,None,336,0,331,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.18612725858945,37.67276977018521]}"
00140000000000004812,"Fountain, Andrew G.",360040,2006-01-01T00:00:00,0.01,Portland State University,0.01592,Conterminous USA,G240750E37731N,CA,exists,10,10,0.0,glac_bound,5,5,None,360,0,355,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.24961669669528,37.73106766826835]}"
00140000000000004828,"Fountain, Andrew G.",360115,2006-01-01T00:00:00,0.01,Portland State University,0.013748,Conterminous USA,G240834E37646N,CA,exists,10,10,0.0,glac_bound,5,5,None,342,0,327,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16570379513699,37.64580963843693]}"
0014000000000000483f,"Fountain, Andrew G.",360075,2006-01-01T00:00:00,0.01,Portland State University,0.013929,Conterminous USA,G240796E37687N,CA,exists,10,10,0.0,glac_bound,5,5,None,368,0,355,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.20334958338427,37.686828790907526]}"
00140000000000004849,"Fountain, Andrew G.",360119,2006-01-01T00:00:00,0.01,Portland State University,0.018437,Conterminous USA,G240837E37610N,CA,exists,10,10,0.0,glac_bound,5,5,None,328,0,317,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16252921659347,37.61022483730411]}"
001400000000000048eb,"Fountain, Andrew G.",360118,2006-01-01T00:00:00,0.01,Portland State University,0.014165,Conterminous USA,G240836E37646N,CA,exists,10,10,0.0,glac_bound,5,5,None,333,0,320,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16372118260358,37.64596323134503]}"
00140000000000004939,"Fountain, Andrew G.",360112,2006-01-01T00:00:00,0.01,Portland State University,0.015496,Conterminous USA,G240833E37647N,CA,exists,10,10,0.0,glac_bound,5,5,None,332,0,321,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16673001444487,37.64723022747198]}"
0014000000000000494c,"Fountain, Andrew G.",360107,2006-01-01T00:00:00,0.01,Portland State University,0.017946,Conterminous USA,G240822E37671N,CA,exists,10,10,0.0,glac_bound,5,5,None,310,0,303,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.17768241684229,37.67117554217925]}"
00140000000000004971,"Fountain, Andrew G.",360116,2006-01-01T00:00:00,0.01,Portland State University,0.013532,Conterminous USA,G240835E37613N,CA,exists,10,10,0.0,glac_bound,5,5,None,322,0,317,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16483873623542,37.613178608162464]}"
001400000000000049e1,"Fountain, Andrew G.",360121,2006-01-01T00:00:00,0.01,Portland State University,0.018821,Conterminous USA,G240839E37646N,CA,exists,10,10,0.0,glac_bound,5,5,None,326,0,319,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16137048113886,37.64605893935743]}"
00140000000000004a03,"Fountain, Andrew G.",360065,2006-01-01T00:00:00,0.01,Portland State University,0.012795,Conterminous USA,G240789E37713N,CA,exists,10,10,0.0,glac_bound,5,5,None,349,0,344,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.21066893643584,37.71321209703559]}"
00140000000000004a44,"Fountain, Andrew G.",360117,2006-01-01T00:00:00,0.01,Portland State University,0.012219,Conterminous USA,G240835E37648N,CA,exists,10,10,0.0,glac_bound,5,5,None,322,0,315,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.16486104170156,37.6481223861818]}"
00140000000000004a48,"Fountain, Andrew G.",360097,2006-01-01T00:00:00,0.01,Portland State University,0.013262,Conterminous USA,G240811E37697N,CA,exists,10,10,0.0,glac_bound,5,5,None,342,0,334,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.1891994932615,37.69720733036854]}"
00140000000000004a86,"Fountain, Andrew G.",360059,2006-01-01T00:00:00,0.01,Portland State University,0.013495,Conterminous USA,G240783E37713N,CA,exists,10,10,0.0,glac_bound,5,5,None,366,0,364,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.21672861507827,37.71248545469612]}"
00140000000000004a98,"Fountain, Andrew G.",360102,2006-01-01T00:00:00,0.01,Portland State University,0.011027,Conterminous USA,G240815E37664N,CA,exists,10,10,0.0,glac_bound,5,5,None,327,0,324,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.18487974478194,37.664293666669096]}"
00140000000000004ab9,"Fountain, Andrew G.",360109,2006-01-01T00:00:00,0.01,Portland State University,0.009772,Conterminous USA,G240824E37665N,CA,exists,10,10,0.0,glac_bound,5,5,None,332,0,326,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.17590897794582,37.664755223097984]}"
00140000000000004aed,"Fountain, Andrew G.",360044,2006-01-01T00:00:00,0.01,Portland State University,0.011466,Conterminous USA,G240753E37703N,CA,exists,10,10,0.0,glac_bound,5,5,None,333,0,329,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.24694110635902,37.7032781495002]}"
00140000000000004b0c,"Fountain, Andrew G.",360113,2006-01-01T00:00:00,0.01,Portland State University,0.016606,Conterminous USA,G240833E37657N,CA,exists,10,10,0.0,glac_bound,5,5,None,335,0,329,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.1664973633552,37.6568485996407]}"
00140000000000004b45,"Fountain, Andrew G.",360045,2006-01-01T00:00:00,0.01,Portland State University,0.017541,Conterminous USA,G240754E37732N,CA,exists,10,10,0.0,glac_bound,5,5,None,349,0,336,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.24643379833712,37.731436083718314]}"
00140000000000004b66,"Fountain, Andrew G.",360041,2006-01-01T00:00:00,0.01,Portland State University,0.011695,Conterminous USA,G240751E37715N,CA,exists,10,10,0.0,glac_bound,5,5,None,343,0,338,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1975-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-119.24914215268434,37.71470656963124]}"
00140000000000004687,"Fountain, Andrew G.",360146,2006-01-01T00:00:00,0.01,Portland State University,0.012413,Conterminous USA,G241130E37441N,CA,exists,10,10,0.0,glac_bound,5,5,None,340,0,337,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.86952323468289,37.4406326170845]}"
00140000000000004699,"Fountain, Andrew G.",360218,2006-01-01T00:00:00,0.01,Portland State University,0.010985,Conterminous USA,G241223E37361N,CA,exists,10,10,0.0,glac_bound,5,5,None,376,0,367,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.77671770221089,37.36106229797163]}"
00140000000000004758,"Fountain, Andrew G.",360128,2006-01-01T00:00:00,0.01,Portland State University,0.01125,Conterminous USA,G241018E37566N,CA,exists,10,10,0.0,glac_bound,5,5,None,341,0,328,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.98214706626185,37.56580226789304]}"
0014000000000000478a,"Fountain, Andrew G.",360211,2006-01-01T00:00:00,0.01,Portland State University,0.011303,Conterminous USA,G241219E37393N,CA,exists,10,10,0.0,glac_bound,5,5,None,374,0,371,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.7813671968942,37.39242273259203]}"
001400000000000047b9,"Fountain, Andrew G.",360194,2006-01-01T00:00:00,0.01,Portland State University,0.015935,Conterminous USA,G241199E37404N,CA,exists,10,10,0.0,glac_bound,5,5,None,383,0,377,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.80144462084631,37.404285657656956]}"
001400000000000047bd,"Fountain, Andrew G.",360225,2006-01-01T00:00:00,0.01,Portland State University,0.012503,Conterminous USA,G241229E37360N,CA,exists,10,10,0.0,glac_bound,5,5,None,382,0,378,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.77051460484002,37.360056340946336]}"
0014000000000000481c,"Fountain, Andrew G.",360127,2006-01-01T00:00:00,0.01,Portland State University,0.016803,Conterminous USA,G241018E37554N,CA,exists,10,10,0.0,glac_bound,5,5,None,349,0,340,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.98166269549388,37.55402658610086]}"
0014000000000000486b,"Fountain, Andrew G.",360243,2006-01-01T00:00:00,0.01,Portland State University,0.014684,Conterminous USA,G241239E37373N,CA,exists,10,10,0.0,glac_bound,5,5,None,376,0,371,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.76257141775525,37.372230882169774]}"
0014000000000000491f,"Fountain, Andrew G.",360131,2006-01-01T00:00:00,0.01,Portland State University,0.01517,Conterminous USA,G241085E37467N,CA,exists,10,10,0.0,glac_bound,5,5,None,340,0,335,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.91479739426168,37.46701858557085]}"
00140000000000004982,"Fountain, Andrew G.",360162,2006-01-01T00:00:00,0.01,Portland State University,0.018343,Conterminous USA,G241146E37484N,CA,exists,10,10,0.0,glac_bound,5,5,None,364,0,354,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.85435600769604,37.4841481164699]}"
001400000000000049e8,"Fountain, Andrew G.",360236,2006-01-01T00:00:00,0.01,Portland State University,0.019213,Conterminous USA,G241234E37378N,CA,exists,10,10,0.0,glac_bound,5,5,None,365,0,353,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.76593847395492,37.37792591707524]}"
00140000000000004a3b,"Fountain, Andrew G.",360212,2006-01-01T00:00:00,0.01,Portland State University,0.017071,Conterminous USA,G241219E37397N,CA,exists,10,10,0.0,glac_bound,5,5,None,371,0,361,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.78023853563494,37.397113280953825]}"
00140000000000004ab2,"Fountain, Andrew G.",360140,2006-01-01T00:00:00,0.01,Portland State University,0.014416,Conterminous USA,G241115E37467N,CA,exists,10,10,0.0,glac_bound,5,5,None,360,0,353,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.88502055129199,37.46723057142199]}"
00140000000000004ac0,"Fountain, Andrew G.",360126,2006-01-01T00:00:00,0.01,Portland State University,0.018378,Conterminous USA,G241002E37571N,CA,exists,10,10,0.0,glac_bound,5,5,None,336,0,326,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.99770512668091,37.57093444986208]}"
00140000000000004b1c,"Fountain, Andrew G.",360246,2006-01-01T00:00:00,0.01,Portland State University,0.015027,Conterminous USA,G241241E37367N,CA,exists,10,10,0.0,glac_bound,5,5,None,370,0,364,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.75858375872906,37.367357684501464]}"
00140000000000004b2c,"Fountain, Andrew G.",360240,2006-01-01T00:00:00,0.01,Portland State University,0.010003,Conterminous USA,G241236E37377N,CA,exists,10,10,0.0,glac_bound,5,5,None,356,0,354,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.7643562826439,37.377266995668556]}"
00140000000000004b48,"Fountain, Andrew G.",360180,2006-01-01T00:00:00,0.01,Portland State University,0.011887,Conterminous USA,G241180E37415N,CA,exists,10,10,0.0,glac_bound,5,5,None,357,0,352,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.82018073776247,37.41494740246106]}"
00140000000000004b83,"Fountain, Andrew G.",360152,2006-01-01T00:00:00,0.01,Portland State University,0.010204,Conterminous USA,G241137E37494N,CA,exists,10,10,0.0,glac_bound,5,5,None,356,0,352,0,"; The data on glacier location and change was derived from 1:24 000 maps (24K) published by the U.S. Geological Survey and U.S.  Forest Survey. The paper maps (Primary Base Series, PBS) and 7.5-minute standard series by the USGS were digitally scanned an",5,okay,2016-02-26T09:00:00,1976-06-15T00:00:00,614,"Fountain, Andrew G.",None,0.0,"{""type"":""Point"",""coordinates"":[-118.86328307030007,37.49411431668106]}"
